
760,9.54
764,81.7833333333
765,70.7966666667
766,91.23
768,101.94125
769,119.2275
770,108.0625
772,131.1225
773,129.8875
775,173.88
776,171.015
777,193.363333333
779,202.919166667
780,219.928333333
1,-142630.827036
2,-1290849.6026
3,-786973.923333
5,-1290844.6151
6,-786965.813333
8,-1290811.7801
9,-786942.268333
17,-1290702.50885
19,-786863.396875
20,-1290670.68635
22,-786825.961875
23,-1290629.86385
24,-786800.510625
26,-1290590.56385
27,-786761.145625
29,-1290582.11885
30,-786754.540625
31,-1290575.83551
1,-786502.112486
2,-1290256.21846
3,-786168.313958
5,-1290230.35846
6,-786150.701458
1,-1290242.94646
2,-786164.181458
3,-1290232.03312
5,-786150.109792
6,-1290218.63812
8,-786116.543542
9,-1290174.99562
10,-786100.877292
12,-1290156.41812
13,-786086.749792
15,-1290147.77812
16,-786071.097292
18,-1290138.55312
19,-786060.274792
20,-1290129.30979
22,-786038.803125
0,-1290395.9613
2,-786286.704792
3,-1290380.1438
4,-786274.786875
6,-1290363.1188
7,-786248.084375
8,-1290336.66547
1,-786320.667708
2,-1290345.69547
3,-786292.369375
5,-1290311.28547
6,-786264.094375
1,-1290339.5668
2,-786291.936042
3,-1290318.12347
4,-786272.841875
0,-1290369.30347
2,-786296.407708
3,-1290331.62347
5,-786278.730208
6,-1290304.03847
8,-786260.345208
9,-1290296.10347
10,-786255.025208
12,-1290289.69847
13,-786240.550208
14,-1290264.39514
16,-786219.664792
0,-1290417.38305
2,-786300.606458
3,-1290404.69305
4,-786286.484792
6,-1290387.08305
0,-786328.984792
2,-1290390.70305
3,-786294.037292
5,-1290383.54055
6,-786288.612292
7,-1290373.80055
0,-786350.212649
2,-1290393.08686
3,-786319.814554
4,-1290387.25353
6,-786295.266637
7,-1290358.59603
9,-786281.392887
10,-1290352.95603
11,-786268.837887
0,-1290325.66361
2,-786297.512357
3,-1290318.05861
0,-786315.15319
2,-1290325.92611
3,-786285.40319
1,-1290332.27027
2,-786296.512357
3,-1290319.78361
0,-786304.301801
2,-1290327.40055
3,-786288.276523
4,-1290314.66388
6,-786273.45194
7,-1290294.82638
8,-786261.17319
9,-1290281.10972
11,-786231.771107
12,-1290266.59722
13,-786213.814857
15,-1290225.49722
16,-786175.154857
17,-1290201.76722
19,-786142.954857
20,-1290167.53722
21,-786119.074857
23,-1290142.89972
