
301,335
302,4481
304,2919
306,2049
307,2381
309,4302
311,1012
312,4051
314,3356
316,1990
317,1039
319,4669
321,4856
322,4327
324,61
326,2623
327,765
329,4438
331,1657
333,3850
334,5803
336,919
337,2331
339,764
340,3345
343,945
344,3678
346,3737
348,3112
349,4507
351,2766
353,4237
354,4703
356,4176
357,4763
360,565
361,2259
363,5498
365,3915
366,3435
368,3602
369,2535
371,1129
372,4021
374,1908
376,2392
377,4252
380,2016
382,689
383,1347
385,420
387,2982
388,1263
390,5408
391,247
393,1776
395,1197
396,5831
398,931
400,3274
401,2780
404,3105
406,1544
408,5000
410,853
411,57
413,4065
415,4341
416,4880
418,4713
419,3257
421,3853
423,1706
424,2643
426,5158
428,3284
429,1928
431,1751
434,3747
436,4686
438,112
439,4842
441,4308
443,230
444,884
446,3946
447,4935
449,3695
451,1112
452,5130
454,4900
455,5752
457,4505
459,4174
460,1692
462,2565
463,5974
