
300,46
302,988
304,489
305,534
307,853
308,384
310,45
312,488
314,285
315,648
317,169
319,203
320,176
322,631
324,243
325,172
327,2
329,448
331,867
332,365
334,266
335,310
337,170
338,189
340,466
342,24
344,878
345,902
347,774
349,63
350,493
352,747
354,885
355,641
357,155
359,368
361,183
363,571
364,66
366,455
367,64
369,943
370,123
372,185
374,148
375,84
377,88
380,745
381,412
383,558
384,912
386,903
388,305
389,669
391,228
393,580
394,559
396,155
397,598
399,321
401,879
404,962
406,322
407,465
409,608
411,868
412,934
414,411
416,841
417,48
419,226
421,657
422,667
424,515
426,533
427,542
429,132
431,945
434,557
436,569
437,595
439,126
441,544
442,751
444,688
445,119
447,527
449,643
450,334
452,417
453,814
455,594
457,20
458,859
460,704
461,723
463,188
