
0,465
1,465
3,300
4,300
6,217
7,217
8,995
10,995
11,141
13,141
14,284
15,284
17,140
18,140
19,98
21,98
22,924
24,924
25,431
26,431
28,953
29,953
31,21
32,21
33,830
35,830
36,884
38,884
39,264
40,264
42,146
43,146
45,696
46,696
48,861
49,861
51,702
52,702
53,764
55,764
56,483
58,483
59,130
61,130
62,6
63,6
65,862
66,862
67,118
69,118
70,384
72,384
74,28
75,28
76,909
78,909
79,182
80,182
82,823
83,823
85,630
86,630
87,151
90,151
91,947
92,947
94,500
95,500
97,324
98,324
99,333
101,333
102,40
104,40
105,916
106,916
108,57
109,57
112,931
113,931
114,692
116,692
117,71
119,71
120,894
122,894
123,385
124,385
126,931
127,931
129,326
130,326
131,261
133,261
134,15
137,15
