
0,54
2,54
3,14
4,14
6,13
7,13
9,60
10,60
11,47
13,47
14,19
16,19
17,45
18,45
20,56
21,56
23,6
24,6
25,12
27,12
28,39
30,39
31,3
32,3
34,6
35,6
37,62
38,62
39,34
41,34
42,25
43,25
45,42
47,42
48,37
49,37
51,29
52,29
53,60
55,60
56,29
58,29
60,7
61,7
62,29
64,29
65,4
66,4
68,47
69,47
70,28
72,28
74,14
75,14
76,17
78,17
79,45
81,45
82,0
83,0
85,38
86,38
88,1
90,1
91,58
92,58
94,24
95,24
97,3
98,3
100,4
101,4
102,61
104,61
105,49
107,49
108,29
110,29
112,26
113,26
115,24
116,24
117,22
119,22
120,61
122,61
123,32
125,32
126,38
127,38
129,13
130,13
132,35
133,35
134,62
137,62
