
0,17
1,32
3,3
4,64
5,1
7,41
8,64
9,62
11,13
12,13
14,62
15,57
16,16
18,31
19,33
20,29
22,5
23,24
25,64
26,37
27,52
29,21
30,21
31,56
33,15
34,11
35,38
37,41
38,14
39,62
41,20
42,42
44,7
45,43
46,19
48,4
49,29
51,55
52,37
54,50
55,7
57,49
58,19
59,33
61,22
62,46
64,23
65,21
66,16
69,17
70,55
72,18
73,26
74,24
75,15
77,35
78,14
80,54
81,46
83,5
84,28
86,27
88,42
89,39
90,10
92,34
93,42
95,28
96,63
97,11
99,44
100,10
102,27
103,1
105,60
107,34
108,8
110,8
111,0
113,50
114,38
116,36
117,17
118,8
120,49
121,13
123,29
124,15
126,16
127,54
128,54
131,35
133,27
134,22
135,42
137,61
138,37
139,30
141,38
142,36
143,64
145,57
146,15
148,52
149,19
150,26
152,15
153,42
154,30
156,33
157,49
159,42
162,48
163,24
165,48
166,0
167,11
169,61
170,2
171,8
173,52
174,51
176,47
177,35
