
0,8.13
2,10.47
3,12.18
4,15.44
6,4.22
7,2.72
8,9.5
10,0.29
11,7.22
13,0.99
14,14.38
15,14.95
17,8.84
18,5.15
19,11.31
21,1.32
22,3.43
24,3.89
25,14.44
26,2.94
28,12.96
29,15.01
30,4.86
32,10.4
33,3.92
35,3.59
36,5.04
37,13.53
38,11.51
40,5.08
41,1.48
43,2.94
44,8.01
45,7.73
47,6.31
48,11.01
50,4.74
51,10.19
52,9.64
54,12.61
56,11.07
57,0.42
58,11.74
60,15.33
61,1.66
63,5.47
64,12.77
65,12.58
68,8.3
69,5.46
70,2.26
72,12.9
73,0.62
75,11.81
76,7.32
77,13.59
79,9.95
80,3.3
81,5.1
83,8.12
85,7.66
87,11.48
88,15.65
89,2.69
91,8.98
92,8.19
93,7.68
95,11.52
96,12.47
98,6.74
99,1.54
101,10.52
102,14.64
103,0.44
106,1.14
107,9.07
109,13.47
110,5.27
112,11.83
113,6.19
114,6.44
116,13.22
117,1.6
119,5.13
120,6.73
122,12.22
123,7.74
124,4.4
126,8.68
127,9.41
129,13.82
131,2.28
133,8.29
134,6.95
136,1.6
137,4.63
138,11.15
140,6.05
141,13.93
142,11.39
144,9.29
145,7.0
146,13.56
148,12.36
149,1.97
151,7.99
152,4.61
153,6.09
155,3.6
156,15.33
158,9.82
159,8.15
162,4.52
164,8.85
165,15.83
166,6.08
168,3.01
169,0.65
170,15.86
172,10.76
173,12.69
175,2.3
176,0.13
178,14.95
