
0,100922.00
1,100923.00
2,100921.00
3,100924.00
4,100927.00
6,100936.00
7,100930.00
8,100929.00
9,100935.00
10,100940.00
11,100940.00
12,100943.00
13,100940.00
14,100945.00
15,100945.00
16,100938.00
17,100946.00
18,100944.00
19,100943.00
20,100938.00
22,100942.00
23,100944.00
24,100944.00
25,100946.00
26,100948.00
27,100948.00
28,100952.00
29,100944.00
30,100948.00
31,100949.00
32,100955.00
33,100957.00
34,100955.00
35,100954.00
36,100952.00
37,100953.00
38,100953.00
39,100957.00
40,100952.00
41,100955.00
43,100954.00
44,100952.00
45,100957.00
46,100958.00
47,100955.00
48,100955.00
49,100954.00
50,100955.00
