
0,33.40
1,33.40
1,33.40
1,33.40
2,33.40
2,33.40
3,33.40
3,33.40
3,33.40
4,33.40
4,33.40
4,33.40
5,33.40
5,31.70
5,31.70
6,31.60
6,31.60
6,31.60
7,31.60
7,31.60
7,31.60
8,31.50
8,31.50
8,31.50
9,31.40
9,31.40
10,31.40
10,31.40
10,31.40
11,31.30
11,31.30
11,31.30
12,31.30
12,31.30
12,31.30
13,31.30
13,31.30
13,31.30
14,31.30
14,31.30
14,31.30
15,31.30
15,31.30
15,31.30
16,31.30
16,31.30
16,31.40
17,31.40
17,31.40
18,31.40
18,31.50
18,31.50
19,31.60
19,31.60
19,31.60
20,31.60
20,31.60
20,31.70
21,31.70
21,31.80
