
0,1161.79
0,1161.79
1,1128.08
1,1095.87
1,1063.75
1,1033.57
2,1004.30
2,975.75
2,947.37
2,920.52
3,894.01
3,868.29
3,842.45
3,842.45
4,816.14
4,790.98
4,765.42
4,740.20
5,714.51
5,689.50
5,664.12
5,638.44
6,612.12
6,585.52
6,558.81
6,558.81
7,531.30
7,502.82
7,474.51
8,444.19
8,402.68
8,374.98
8,342.39
9,307.25
9,270.45
9,232.50
9,193.60
10,157.70
10,157.70
10,127.46
10,106.43
11,92.96
11,85.02
11,80.51
11,78.09
12,76.59
12,75.92
12,75.09
12,75.26
13,75.09
13,75.09
13,74.50
13,74.00
14,74.09
14,74.00
14,74.17
14,73.92
15,73.67
15,72.92
15,73.42
15,73.50
16,73.00
16,72.59
16,72.59
16,72.33
17,72.59
17,72.17
17,72.17
17,72.75
18,72.08
18,72.25
18,72.33
18,72.75
19,72.42
19,72.25
19,72.25
19,72.08
20,71.92
20,71.92
20,71.58
20,72.25
21,71.92
21,71.83
21,71.33
21,71.17
22,71.33
22,71.42
22,71.58
22,71.50
23,71.50
23,71.17
23,71.58
23,71.33
24,71.42
24,71.58
24,71.17
24,71.08
25,71.33
25,71.33
25,71.42
25,71.33
26,71.50
26,71.33
26,71.33
26,71.50
27,71.08
27,70.75
27,71.50
27,71.00
28,70.92
28,70.83
28,71.42
28,70.67
29,71.17
29,70.75
29,71.08
29,71.08
30,70.75
30,71.00
30,70.83
30,70.50
31,70.83
31,2340.46
31,2339.10
31,2339.62
32,2340.15
32,2338.79
32,2338.89
32,2338.79
33,2338.79
33,2339.10
33,2338.58
33,2334.30
34,2268.81
34,2151.50
34,2032.32
35,1947.20
35,1866.67
35,1792.43
35,1724.02
36,1660.27
36,1660.27
36,1601.18
36,1546.01
37,1494.11
37,1444.95
37,1398.12
37,1354.53
38,1312.36
38,1234.04
38,1197.57
38,1161.79
39,1161.79
39,1128.08
39,1095.87
39,1063.75
40,1033.57
40,1004.30
40,975.75
40,947.37
41,920.52
41,894.01
41,868.29
41,842.45
42,842.45
42,816.14
42,790.98
42,765.42
43,740.20
43,714.51
43,689.50
43,664.12
44,638.44
44,612.12
44,585.52
44,558.81
45,558.81
45,531.30
45,502.82
46,474.51
46,444.19
46,402.68
46,374.98
47,342.39
47,307.25
47,270.45
47,232.50
48,193.60
48,157.70
48,157.70
48,127.46
49,106.43
49,92.96
49,85.02
50,80.51
50,78.09
50,76.59
50,75.92
51,75.09
51,75.26
51,75.09
51,75.09
52,74.50
52,74.00
52,74.09
52,74.00
53,74.17
53,73.92
53,73.67
53,72.92
54,73.42
54,73.50
54,73.00
54,72.59
55,72.59
55,72.33
55,72.59
55,72.17
56,72.17
56,72.75
56,72.08
56,72.25
57,72.33
57,72.75
57,72.42
57,72.25
58,72.25
58,72.08
58,71.92
58,71.92
59,71.58
59,72.25
59,71.92
59,71.83
60,71.33
60,71.17
60,71.33
60,71.42
61,71.58
61,71.50
61,71.50
61,71.17
62,71.58
62,71.33
62,71.42
62,71.58
63,71.17
63,71.08
63,71.33
63,71.33
64,71.42
64,71.33
64,71.50
64,71.33
65,71.33
65,71.50
65,71.08
65,70.75
66,71.50
66,71.00
66,70.92
66,70.83
67,71.42
67,70.67
67,71.17
67,70.75
68,71.08
68,71.08
68,70.75
68,71.00
69,70.83
69,70.50
69,70.83
69,2340.46
70,2339.10
70,2339.62
70,2340.15
70,2338.79
71,2338.89
71,2338.79
71,2338.79
71,2339.10
72,2338.58
72,2334.30
72,2268.81
73,2151.50
73,2032.32
73,1947.20
73,1866.67
74,1792.43
74,1724.02
74,1660.27
74,1660.27
75,1601.18
75,1546.01
75,1494.11
75,1444.95
76,1398.12
76,1354.53
76,1312.36
76,1234.04
77,1197.57
77,1161.79
77,1161.79
77,1128.08
78,1095.87
78,1063.75
78,1033.57
