
0,-0.011
0,0.004
1,-0.008
1,-0.002
1,-0.006
1,-0.006
2,0.002
2,-0.006
2,-0.008
2,-0.004
3,-0.007
3,-0.014
3,-0.006
3,-0.004
4,-0.008
4,-0.004
4,-0.004
4,-0.002
5,-0.007
5,-0.003
5,-0.010
5,-0.010
6,-0.010
6,-0.006
6,0.014
6,-0.024
7,-0.006
7,-0.013
7,-0.008
7,-0.002
8,-0.006
8,0.001
8,-0.008
8,-0.007
9,-0.008
9,-0.004
9,-0.007
9,-0.010
10,-0.012
10,-0.010
10,-0.007
10,-0.007
11,-0.011
11,-0.010
11,-0.008
11,-0.003
12,-0.008
12,-0.000
12,-0.007
12,-0.008
13,-0.005
13,0.010
13,-0.009
13,-0.010
14,-0.008
14,-0.012
14,-0.007
14,-0.011
15,-0.002
15,-0.007
15,-0.003
15,-0.021
16,-0.011
16,-0.022
16,-0.025
16,-0.006
17,-0.015
17,-0.000
17,-0.017
17,-0.019
18,-0.016
18,-0.017
18,-0.116
19,0.001
19,-0.028
19,-0.013
19,-0.020
20,-0.015
20,-0.010
20,-0.009
