
0,36.0
1,35.9
2,35.8
2,35.7
3,35.6
4,35.5
4,35.4
5,35.3
6,35.2
6,35.1
7,35.0
8,34.9
8,34.8
9,34.7
10,34.6
11,34.5
11,34.4
12,34.3
13,34.2
13,34.1
14,34.0
15,33.9
15,33.8
16,33.7
17,33.6
17,33.5
18,33.4
19,33.3
19,33.2
20,33.1
21,33.0
21,32.9
22,32.8
22,32.7
23,32.6
24,32.5
25,32.4
25,32.3
26,32.2
27,32.1
27,32.0
28,31.9
29,31.8
29,31.7
30,31.6
31,31.5
31,31.4
32,31.3
33,31.2
33,31.1
34,31.0
35,30.9
35,30.8
36,30.7
36,30.6
37,30.5
38,30.4
38,30.3
39,30.2
40,30.1
40,40.0
41,39.9
42,39.8
42,39.7
43,39.6
44,39.5
44,39.4
45,39.3
46,39.2
46,39.1
47,39.0
48,38.9
48,38.8
49,38.7
50,38.6
51,38.5
51,38.4
52,38.3
53,38.2
53,38.1
54,38.0
55,37.9
