
0,7.61
2,3.96
3,3.41
4,3.83
6,0.72
7,6.83
8,10.98
10,8.92
11,4.38
12,14.44
14,2.77
15,5.08
16,5.77
17,13.65
19,3.0
20,13.41
21,12.6
23,1.01
24,2.0
26,8.14
27,1.0
28,2.67
29,6.51
31,2.91
32,13.28
33,3.55
35,13.49
36,11.76
37,7.09
39,7.39
40,4.69
41,4.77
43,8.78
44,7.98
45,13.92
47,8.87
48,10.79
49,14.63
50,6.16
52,11.27
54,6.33
55,5.72
56,13.81
57,14.66
59,10.51
60,0.1
61,8.35
63,0.87
64,0.33
66,0.57
67,13.69
68,5.76
69,8.1
71,15.64
72,4.67
73,12.08
74,9.82
76,13.28
77,14.71
78,2.41
80,3.51
82,7.17
83,13.42
84,4.55
86,15.29
87,5.47
88,2.39
90,6.97
91,1.32
92,7.92
94,0.41
95,9.99
96,15.41
97,6.18
100,10.69
101,11.93
102,6.96
104,10.31
105,15.56
107,1.25
108,1.59
109,14.03
111,12.61
112,14.03
113,5.04
115,7.1
116,7.14
117,10.29
119,14.64
120,2.39
122,10.35
124,1.62
125,0.93
126,10.57
128,9.05
129,8.98
130,4.89
132,0.13
133,5.56
134,6.34
136,12.22
137,13.91
138,13.45
140,13.19
141,15.82
142,1.52
143,3.07
145,8.01
146,11.82
147,14.38
149,5.03
151,2.55
153,7.96
154,3.25
155,8.16
156,8.6
158,10.9
159,11.15
161,4.82
162,15.1
163,2.98
165,2.17
166,5.61
167,3.48
169,3.46
170,15.49
171,4.71
173,15.26
174,13.91
175,12.93
176,15.84
178,0.03
179,15.49
180,12.86
182,6.74
183,9.39
184,5.55
188,11.02
189,6.61
190,3.8
192,4.09
193,9.44
194,0.25
196,9.25
197,7.66
199,15.83
200,11.45
202,11.5
203,14.95
204,1.82
206,0.65
207,5.86
208,6.78
210,6.85
211,6.21
212,10.51
214,10.92
215,9.5
216,9.17
218,7.33
219,14.8
221,1.73
222,9.18
223,14.05
225,12.29
226,10.01
227,9.13
229,13.98
234,15.86
235,5.97
236,0.81
238,8.62
239,6.1
241,5.42
242,7.17
244,5.74
245,12.43
247,9.96
248,15.28
249,15.7
251,9.52
252,3.26
254,11.62
255,5.56
256,2.13
258,13.52
259,2.52
261,4.63
262,8.28
264,14.86
265,13.93
267,10.19
268,7.99
269,0.49
271,11.6
272,1.92
274,5.47
275,3.15
277,5.77
278,0.14
279,11.28
281,9.04
282,13.93
283,0.26
285,13.17
286,10.71
290,4.99
291,11.71
293,9.61
294,14.81
295,3.49
297,2.02
298,12.3
300,8.39
301,6.56
302,13.97
304,8.78
305,14.0
306,0.38
307,7.72
309,13.28
310,0.03
311,1.95
313,3.59
314,10.31
315,11.73
317,10.97
318,1.02
319,6.24
321,7.01
322,15.29
324,11.42
325,9.76
326,3.17
328,6.07
329,13.28
330,9.17
332,1.96
333,11.05
335,9.84
336,6.84
337,1.58
339,5.39
340,0.57
341,2.93
343,0.18
344,8.2
346,15.67
347,0.94
348,12.47
350,11.22
351,15.39
353,3.69
354,11.37
359,4.21
362,10.11
364,13.7
367,15.52
369,3.23
370,11.26
372,3.43
373,1.65
374,0.54
376,3.69
378,5.43
379,12.85
381,5.52
382,0.89
384,12.45
386,1.79
388,6.47
389,2.48
391,7.99
393,14.04
395,10.16
397,2.65
400,8.9
402,3.26
403,3.97
408,6.02
417,15.76
421,13.63
423,10.78
425,9.9
426,2.73
428,2.49
429,13.22
431,9.35
433,14.72
434,4.83
436,12.98
437,3.53
439,11.6
440,9.0
442,3.85
443,0.79
445,1.46
447,14.05
449,7.05
450,15.52
452,13.12
453,14.46
454,15.34
456,15.64
458,4.77
460,10.49
461,9.72
467,6.3
474,12.51
480,1.26
481,8.99
